episode_id,environment_type,start_location,initial_dirt_A,initial_dirt_B,sensor_noise_flag,recontamination_probability,initial_energy,max_steps,steps_taken,dirt_cleaned,move_actions,suck_actions,unnecessary_suck_actions,final_dirt_count,remaining_energy,performance_score,success,dirt_removed_rate,action_efficiency,unnecessary_action_rate,rational_episode
17728,Clean,A,0,0,0,0.005,9,4,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
17729,Clean,B,0,0,0,0.005,12,11,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
17730,Stochastic,A,1,0,0,0.12,8,10,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
17731,Stochastic,A,1,0,0,0.12,17,5,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
17732,Stochastic,B,0,0,0,0.12,15,8,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
17733,Dirty,B,1,1,0,0.03,12,7,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
17734,Stochastic,A,0,1,0,0.12,9,11,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
17735,Dirty,B,1,1,0,0.03,15,5,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
17736,Stochastic,A,0,0,0,0.12,20,7,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17737,Dirty,A,1,1,0,0.03,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
17738,Dirty,A,1,1,0,0.03,11,9,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
17739,Dirty,B,1,1,0,0.03,20,6,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
17740,Dirty,B,1,1,0,0.03,15,6,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
17741,Dirty,A,1,1,0,0.03,8,7,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
17742,Stochastic,B,0,1,0,0.12,18,10,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
17743,Clean,B,0,0,0,0.005,9,5,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
17744,Dirty,A,1,1,0,0.03,19,4,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17745,Clean,B,0,0,0,0.005,15,7,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
17746,Stochastic,B,0,0,0,0.12,20,10,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17747,Dirty,B,1,1,0,0.03,14,5,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
17748,Clean,A,0,1,0,0.005,17,11,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
17749,Dirty,B,1,1,0,0.03,19,8,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17750,Stochastic,B,0,1,0,0.12,12,7,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
17751,Stochastic,A,1,1,1,0.12,8,9,6,1,4,2,1,1,0,6.0,0,0.5,0.1667,0.5,0
17752,Stochastic,B,0,1,0,0.12,9,8,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
17753,Dirty,A,1,1,0,0.03,19,4,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17754,Clean,A,0,0,0,0.005,8,12,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
17755,Dirty,A,0,1,0,0.03,17,9,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
17756,Dirty,A,1,1,0,0.03,19,8,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17757,Dirty,B,1,1,0,0.03,19,8,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17758,Dirty,B,1,1,0,0.03,19,8,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17759,Dirty,A,1,1,0,0.03,14,9,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
17760,Dirty,B,1,1,0,0.03,14,6,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
17761,Stochastic,A,1,0,0,0.12,18,4,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
17762,Clean,A,0,0,0,0.005,15,5,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
17763,Stochastic,A,0,0,1,0.12,20,6,2,0,1,1,1,0,17,-2.5,1,1.0,0.0,1.0,0
17764,Stochastic,A,1,0,0,0.12,8,9,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
17765,Dirty,B,1,1,0,0.03,10,10,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
17766,Clean,B,0,0,0,0.005,14,9,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
17767,Clean,B,0,0,0,0.005,15,5,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
17768,Stochastic,B,1,0,0,0.12,14,5,4,2,2,2,0,0,8,19.0,1,1.0,0.5,0.0,1
17769,Stochastic,A,0,1,0,0.12,19,4,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
17770,Dirty,B,0,1,0,0.03,11,12,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
17771,Clean,A,0,0,0,0.005,16,11,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
17772,Clean,A,0,0,0,0.005,14,8,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
17773,Dirty,A,1,1,0,0.03,15,11,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
17774,Dirty,B,1,1,0,0.03,14,5,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
17775,Dirty,B,1,1,0,0.03,9,12,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
17776,Clean,A,0,0,0,0.005,10,12,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
17777,Stochastic,B,0,1,1,0.12,8,12,3,1,2,1,0,0,4,9.0,1,1.0,0.3333,0.0,1
17778,Clean,B,0,0,0,0.005,18,4,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
17779,Dirty,A,1,1,0,0.03,8,11,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
17780,Clean,A,0,0,0,0.005,20,5,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17781,Stochastic,A,0,0,0,0.12,14,4,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
17782,Clean,B,1,0,0,0.005,11,9,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
17783,Dirty,A,1,1,0,0.03,11,11,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
17784,Clean,B,1,0,0,0.005,12,4,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17785,Stochastic,B,0,0,0,0.12,10,10,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
17786,Stochastic,B,1,1,0,0.12,14,5,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
17787,Dirty,A,1,1,0,0.03,20,9,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
17788,Clean,B,0,0,0,0.005,16,8,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
17789,Clean,A,0,1,0,0.005,8,9,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
17790,Stochastic,A,1,1,1,0.12,15,10,9,2,5,4,2,0,2,13.5,1,1.0,0.2222,0.5,1
17791,Clean,A,0,0,0,0.005,17,8,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17792,Clean,B,1,0,0,0.005,11,4,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
17793,Stochastic,B,1,1,0,0.12,9,5,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
17794,Dirty,B,1,1,0,0.03,11,6,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
17795,Stochastic,A,0,1,0,0.12,16,6,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
17796,Clean,A,0,0,0,0.005,12,11,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
17797,Stochastic,A,1,1,0,0.12,18,8,6,4,2,4,0,0,8,39.0,1,1.0,0.6667,0.0,1
17798,Stochastic,B,0,1,0,0.12,19,11,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
17799,Dirty,B,1,1,0,0.03,20,7,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
17800,Dirty,B,1,1,0,0.03,8,6,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
17801,Clean,B,0,0,0,0.005,16,7,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
17802,Dirty,B,1,1,0,0.03,14,9,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
17803,Dirty,B,1,1,0,0.03,12,9,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
17804,Dirty,B,1,1,0,0.03,13,11,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
17805,Dirty,B,1,1,0,0.03,17,9,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
17806,Stochastic,A,1,1,0,0.12,20,9,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
17807,Dirty,A,1,0,0,0.03,14,10,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
17808,Stochastic,B,0,0,0,0.12,20,6,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17809,Stochastic,A,1,1,0,0.12,14,6,4,3,1,3,0,0,7,29.5,1,1.0,0.75,0.0,1
17810,Clean,B,0,0,0,0.005,11,10,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
17811,Dirty,B,0,1,0,0.03,10,11,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
17812,Dirty,A,1,1,0,0.03,8,9,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
17813,Dirty,B,1,1,0,0.03,12,6,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
17814,Stochastic,A,0,0,0,0.12,8,11,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
17815,Dirty,B,1,1,0,0.03,15,7,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
17816,Stochastic,B,1,0,0,0.12,15,12,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
17817,Clean,A,0,0,0,0.005,9,10,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
17818,Stochastic,B,0,0,0,0.12,11,10,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
17819,Dirty,A,1,1,0,0.03,16,10,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
17820,Dirty,B,1,1,0,0.03,9,8,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
17821,Stochastic,B,1,1,0,0.12,8,11,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
17822,Clean,A,0,0,0,0.005,8,7,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
17823,Dirty,A,1,1,0,0.03,18,5,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
17824,Stochastic,A,0,1,0,0.12,13,8,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
17825,Stochastic,B,0,0,0,0.12,18,12,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
17826,Stochastic,A,0,0,0,0.12,14,11,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
17827,Dirty,B,1,1,0,0.03,9,11,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
17828,Clean,A,0,0,0,0.005,12,12,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
17829,Dirty,A,1,1,0,0.03,20,7,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
17830,Dirty,A,1,0,0,0.03,19,9,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
17831,Clean,A,0,0,0,0.005,20,5,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17832,Stochastic,B,0,0,0,0.12,10,9,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
17833,Dirty,A,1,1,0,0.03,10,7,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
17834,Stochastic,B,0,1,0,0.12,14,10,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
17835,Clean,B,0,0,0,0.005,17,11,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17836,Dirty,A,1,1,0,0.03,8,11,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
17837,Dirty,B,1,0,0,0.03,13,8,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
17838,Dirty,A,1,0,0,0.03,12,11,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17839,Stochastic,A,0,0,0,0.12,14,9,3,1,2,1,0,0,10,9.0,1,1.0,0.3333,0.0,1
17840,Stochastic,A,0,0,0,0.12,11,9,3,1,2,1,0,0,7,9.0,1,1.0,0.3333,0.0,1
17841,Clean,A,1,0,0,0.005,13,4,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
17842,Clean,A,0,0,0,0.005,15,12,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
17843,Dirty,A,0,1,0,0.03,20,9,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
17844,Stochastic,B,0,0,0,0.12,8,9,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
17845,Clean,A,0,0,0,0.005,19,5,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
17846,Clean,B,0,0,0,0.005,19,4,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
17847,Stochastic,A,1,0,0,0.12,9,9,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
17848,Clean,B,1,0,0,0.005,17,12,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
17849,Stochastic,B,0,0,0,0.12,14,6,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
17850,Dirty,A,1,0,0,0.03,10,7,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
17851,Dirty,B,1,1,0,0.03,11,5,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
17852,Dirty,A,1,1,0,0.03,15,9,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
17853,Dirty,B,1,1,0,0.03,15,10,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
17854,Clean,B,0,0,0,0.005,15,5,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
17855,Clean,B,0,0,0,0.005,14,5,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
17856,Clean,A,0,0,0,0.005,14,11,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
17857,Dirty,B,1,1,0,0.03,17,7,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
17858,Clean,B,0,0,0,0.005,16,7,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
17859,Stochastic,A,1,0,0,0.12,20,10,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
17860,Dirty,A,1,1,0,0.03,15,9,5,3,2,3,0,0,7,29.0,1,1.0,0.6,0.0,1
17861,Stochastic,B,0,1,0,0.12,17,7,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
17862,Dirty,B,1,1,0,0.03,8,10,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
17863,Dirty,A,1,1,0,0.03,11,11,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
17864,Dirty,A,0,1,0,0.03,16,4,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
17865,Clean,B,0,0,0,0.005,9,7,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
17866,Dirty,A,1,1,0,0.03,10,5,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
17867,Stochastic,A,1,0,0,0.12,9,11,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
17868,Dirty,A,1,0,0,0.03,12,9,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17869,Clean,B,0,1,0,0.005,10,4,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
17870,Dirty,B,1,1,0,0.03,9,7,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
17871,Stochastic,B,1,0,0,0.12,12,9,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17872,Dirty,A,1,1,0,0.03,18,10,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
17873,Stochastic,A,1,1,0,0.12,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
17874,Clean,A,0,0,0,0.005,16,8,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
17875,Stochastic,B,0,1,0,0.12,12,11,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17876,Stochastic,B,1,0,0,0.12,18,11,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
17877,Dirty,B,1,1,0,0.03,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
17878,Dirty,A,1,1,0,0.03,18,4,4,2,2,2,0,1,12,19.0,0,1.0,0.5,0.0,0
17879,Stochastic,B,0,0,1,0.12,12,9,2,0,1,1,1,0,9,-2.5,1,1.0,0.0,1.0,0
17880,Dirty,A,1,1,0,0.03,12,7,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
17881,Stochastic,B,0,0,0,0.12,20,5,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17882,Stochastic,A,0,0,0,0.12,15,10,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
17883,Clean,A,0,1,0,0.005,17,7,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
17884,Stochastic,A,0,0,0,0.12,18,12,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
17885,Dirty,A,1,0,0,0.03,19,4,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
17886,Stochastic,B,1,1,0,0.12,16,4,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
17887,Stochastic,B,0,0,0,0.12,8,4,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
17888,Stochastic,B,0,1,0,0.12,11,9,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
17889,Clean,B,0,0,0,0.005,19,12,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
17890,Stochastic,A,0,0,0,0.12,10,12,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
17891,Stochastic,A,0,0,1,0.12,12,9,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
17892,Dirty,A,1,1,0,0.03,16,4,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
17893,Dirty,B,1,1,0,0.03,16,6,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
17894,Dirty,B,1,1,0,0.03,10,8,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
17895,Stochastic,B,0,1,0,0.12,17,7,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
17896,Dirty,A,1,1,0,0.03,16,4,4,2,2,2,0,1,10,19.0,0,1.0,0.5,0.0,0
17897,Stochastic,A,1,1,0,0.12,14,5,5,3,2,3,0,0,6,29.0,1,1.0,0.6,0.0,1
17898,Dirty,B,1,1,0,0.03,11,9,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
17899,Clean,B,0,0,0,0.005,17,12,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17900,Clean,B,0,0,0,0.005,17,8,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17901,Clean,A,0,0,0,0.005,11,12,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
17902,Stochastic,A,0,0,0,0.12,20,10,5,2,3,2,0,0,13,18.5,1,1.0,0.4,0.0,1
17903,Dirty,B,1,1,0,0.03,13,10,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
17904,Dirty,B,1,1,0,0.03,18,4,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
17905,Stochastic,B,1,1,0,0.12,14,11,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
17906,Clean,B,1,0,0,0.005,17,10,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
17907,Stochastic,A,1,0,0,0.12,9,5,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
17908,Dirty,B,0,1,0,0.03,16,6,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
17909,Dirty,A,1,1,0,0.03,11,5,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
17910,Clean,A,0,0,0,0.005,17,4,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17911,Dirty,B,1,1,0,0.03,11,10,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
17912,Clean,B,0,0,0,0.005,19,11,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
17913,Stochastic,A,0,1,0,0.12,8,9,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
17914,Stochastic,A,1,1,0,0.12,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
17915,Dirty,A,1,1,0,0.03,12,8,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
17916,Clean,B,0,0,0,0.005,17,11,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17917,Dirty,B,1,1,0,0.03,10,6,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
17918,Dirty,B,0,0,0,0.03,20,6,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17919,Dirty,A,1,1,0,0.03,13,7,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
17920,Clean,A,0,0,0,0.005,20,9,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17921,Clean,B,1,0,1,0.005,8,4,4,0,3,1,1,1,3,-3.5,0,0.0,0.0,1.0,0
17922,Stochastic,A,0,1,0,0.12,11,12,4,2,2,2,0,0,5,19.0,1,1.0,0.5,0.0,1
17923,Stochastic,A,0,1,0,0.12,12,11,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17924,Stochastic,B,0,1,1,0.12,12,10,2,1,0,2,1,0,8,8.0,1,1.0,0.5,0.5,1
17925,Clean,A,0,0,0,0.005,8,8,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
17926,Dirty,B,1,1,0,0.03,19,5,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17927,Stochastic,B,1,0,0,0.12,9,8,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
17928,Clean,A,0,0,0,0.005,18,4,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
17929,Dirty,B,1,1,0,0.03,19,5,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17930,Dirty,B,0,1,0,0.03,9,11,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
17931,Clean,B,0,0,0,0.005,12,9,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
17932,Stochastic,A,1,0,0,0.12,9,12,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
17933,Clean,A,0,0,0,0.005,17,9,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17934,Clean,B,0,0,0,0.005,16,8,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
17935,Dirty,B,1,0,0,0.03,12,10,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17936,Stochastic,A,1,1,0,0.12,9,7,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
17937,Dirty,A,1,0,0,0.03,16,12,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
17938,Dirty,B,0,1,0,0.03,14,4,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
17939,Clean,A,0,0,0,0.005,12,5,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
17940,Dirty,B,0,1,0,0.03,10,12,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
17941,Clean,B,0,0,0,0.005,18,6,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
17942,Stochastic,B,0,0,0,0.12,19,4,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
17943,Clean,A,0,0,0,0.005,17,6,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17944,Clean,B,0,0,0,0.005,11,6,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
17945,Dirty,B,1,1,0,0.03,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
17946,Dirty,A,1,1,0,0.03,14,7,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
17947,Dirty,B,0,1,0,0.03,12,6,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17948,Clean,B,0,0,0,0.005,17,4,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
17949,Clean,B,0,0,0,0.005,19,10,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
17950,Dirty,A,1,1,0,0.03,18,5,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
17951,Clean,A,0,0,0,0.005,14,9,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
17952,Clean,B,0,0,0,0.005,19,6,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
17953,Clean,A,0,0,0,0.005,12,7,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
17954,Clean,A,0,1,0,0.005,8,8,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
17955,Dirty,B,0,1,0,0.03,11,4,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
17956,Clean,A,1,1,0,0.005,8,5,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
17957,Clean,A,0,0,0,0.005,20,5,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
17958,Stochastic,B,0,1,0,0.12,12,8,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
17959,Stochastic,A,1,0,0,0.12,15,6,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
17960,Dirty,B,1,1,0,0.03,19,7,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
17961,Clean,B,0,0,0,0.005,12,5,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
17962,Clean,A,0,0,0,0.005,18,5,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
